Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
dw1412+56,-4.31824276979048,0.98,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1413-34,-4.85824276979048,0.98,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1416+57,-4.158242769790481,0.98,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1446+58,-3.9182427697904805,0.98,34896.930287370196,0.0016474814253081655,6.95,0.0
KKR25,-3.97824276979048,0.48,34896.930287370196,0.021813401920437396,1.91,0.0
And XXVIII,-5.804598574616131,0.98,6552.868020628406,0.18834904507916608,0.65,0.0
Tucana,-5.232849633210732,0.48,13127.449686768954,0.09401875182649772,0.92,0.0
NGC0855,0.041757230209519935,0.15,34896.930287370196,0.0008405517476062068,9.73,0.0004007274142616764
NGC4600,-0.84824276979048,0.15,34896.930287370196,0.0009220589930947394,9.29,0.0
NGC5195,0.6217572302095199,0.15,34896.930287370196,0.0013562276575944288,7.66,0.004833556010312704
NGC6684,1.00175723020952,0.34,34896.930287370196,0.0010513604379171315,8.7,0.009924878594738982
NGC1291,0.7617572302095199,0.15,34896.930287370196,0.0009652025018187292,9.08,0.004969662698704256
NGC2787,-0.5182427697904801,0.15,34896.930287370196,0.0014222860166495264,7.48,0.0
NGC3593,0.43175723020951984,0.15,34896.930287370196,0.000682248555778015,10.8,0.0014140629936720687
NGC4460,0.2617572302095199,0.15,34896.930287370196,0.0008652725406521138,9.59,0.0010356986816057933
NGC4594,0.7117572302095199,0.15,34896.930287370196,0.0008725360768174958,9.55,0.003959721758790117
NGC5102,-0.31824276979048016,0.19,34896.930287370196,0.005940567913788682,3.66,0.0
NGC4736,0.82175723020952,0.15,34896.930287370196,0.004091786423658233,4.41,0.024545727397951744
NGC4826,0.5717572302095199,0.15,34896.930287370196,0.004091786423658233,4.41,0.01268772046802978
MESSIER031,0.5025561624431212,0.15,9195.728874391907,0.1342173579793349,0.77,0.3436915460998695
NGC0891,1.10175723020952,0.15,34896.930287370196,0.0008037925461068931,9.95,0.009678285520408508
NGC2683,1.1617572302095198,0.15,34896.930287370196,0.0008252150889737026,9.82,0.011490297524726918
MESSIER081,1.24175723020952,0.15,34896.930287370196,0.005812817497877843,3.7,0.09789368354038303
NGC3351,1.00175723020952,0.15,34896.930287370196,0.0008037925461068931,9.95,0.007590661033513078
NGC3368,0.8917572302095199,0.15,34896.930287370196,0.0007329168359417669,10.42,0.005267214526087271
NGC2903,1.37175723020952,0.15,34896.930287370196,0.001011446454371584,8.87,0.023222069034542592
NGC3344,1.06175723020952,0.15,34896.930287370196,0.0008252150889737026,9.82,0.009033120252956274
NGC3521,1.4817572302095199,0.15,34896.930287370196,0.0006950604554629024,10.7,0.020676657779753863
NGC3627,1.27175723020952,0.15,34896.930287370196,0.0011495913395945195,8.32,0.02083052942293777
NGC4258,1.52175723020952,0.15,34896.930287370196,0.0013562276575944288,7.66,0.044300126647914155
NGC5055,1.35175723020952,0.15,34896.930287370196,0.0009737630142575243,9.04,0.021363744697692286
NGC6744,1.53175723020952,0.15,34896.930287370196,0.0008798914590535357,9.51,0.029451194892582373
NGC0024,0.42175723020951994,0.15,34896.930287370196,0.0014892080736795476,7.31,0.002966821799939636
NGC0253,1.4417572302095198,0.15,34896.930287370196,0.005812817497877843,3.7,0.1574622950903446
NGC0628,1.31175723020952,0.15,34896.930287370196,0.0007663757743785415,10.19,0.015281194276332774
NGC2835,1.2117572302095199,0.15,34896.930287370196,0.00075009399138418,10.3,0.011788589600000765
NGC4136,0.34175723020951987,0.15,34896.930287370196,0.0012750756536764568,7.9,0.0019897461991092037
NGC5194,1.50175723020952,0.15,34896.930287370196,0.0011277986330208004,8.4,0.03518775251532438
NGC5236,1.4517572302095199,0.15,34896.930287370196,0.0033143470031631677,4.9,0.09189021098125873
NGC7640,0.7217572302095199,0.19,34896.930287370196,0.001119785879470001,8.43,0.0052162661307702165
MESSIER033,0.4065406092060279,0.15,13414.38000246511,0.09200771366163447,0.93,0.17571929227524447
NGC0672,0.6217572302095199,0.15,34896.930287370196,0.00154362302329179,7.18,0.0055014276549434
IC0342,1.26175723020952,0.15,34896.930287370196,0.007396775686528451,3.28,0.130984357022899
NGC1637,0.7717572302095199,0.19,34896.930287370196,0.0009220589930947394,9.29,0.004919204775399172
NGC2283,0.9517572302095199,0.19,34896.930287370196,0.0007957747154594767,10.0,0.006662811030097475
NGC2403,0.9917572302095199,0.15,34896.930287370196,0.0078200363150861,3.19,0.07201178392457554
NGC3556,1.1817572302095198,0.15,34896.930287370196,0.0008119321655540013,9.9,0.011845298770135682
NGC4244,0.5017572302095199,0.15,34896.930287370196,0.0042838632191874336,4.31,0.010945800433665092
NGC4559,1.24175723020952,0.15,34896.930287370196,0.0010023853895728412,8.91,0.016881176494560817
NGC4618,0.6617572302095199,0.15,34896.930287370196,0.0012750756536764568,7.9,0.005078841847779016
NGC4688,-0.1182427697904802,0.19,34896.930287370196,0.0017727215759845768,6.7,0.00020815686328312183
NGC4945,1.2017572302095199,0.19,34896.930287370196,0.006608930523959809,3.47,0.10130116421140178
NGC5068,0.7917572302095199,0.15,34896.930287370196,0.002679150628598524,5.45,0.014911715865899771
MESSIER101,1.55175723020952,0.15,34896.930287370196,0.0016474814253081655,6.95,0.05771533188014678
ESO137-018,0.09175723020951998,0.19,34896.930287370196,0.002317367457569327,5.86,0.0014220360749979814
NGC6503,0.7617572302095199,0.15,34896.930287370196,0.0020371832715762603,6.25,0.010489108447294733
NGC6946,1.4417572302095198,0.15,34896.930287370196,0.0022938211162180345,5.89,0.062136878995126196
NGC7090,0.8517572302095199,0.15,34896.930287370196,0.0008798914590535357,9.51,0.0057270404120799276
IC5201,0.7117572302095199,0.15,34896.930287370196,0.0010276016470292827,8.8,0.004663436514799273
NGC7462,0.6517572302095199,0.19,34896.930287370196,0.0007800948097828416,10.1,0.003017937500323128
NGC7713,0.5117572302095199,0.19,34896.930287370196,0.0013079794797164312,7.8,0.0034481128189926716
NGC7793,0.7317572302095199,0.15,34896.930287370196,0.006039164867757036,3.63,0.028865656429742738
NGC0247,0.7217572302095199,0.15,34896.930287370196,0.005750482103852155,3.72,0.026737787123511235
NGC0300,0.5217572302095199,0.15,34896.930287370196,0.018217868534591168,2.09,0.04912525319743491
UGC01281,-0.39824276979048,0.15,34896.930287370196,0.0028652921209505557,5.27,0.0
NGC0925,1.1417572302095198,0.15,34896.930287370196,0.0008725360768174958,9.55,0.011589741698902615
ESO115-021,-0.19824276979048006,0.15,34896.930287370196,0.0030836331896718513,5.08,0.0
NGC1313,0.8917572302095199,0.15,34896.930287370196,0.0042838632191874336,4.31,0.030786612435886013
NGC1560,-0.1082427697904802,0.15,34896.930287370196,0.008901183604875523,2.99,0.0011481842948520297
NGC1744,0.7117572302095199,0.15,34896.930287370196,0.0007957747154594767,10.0,0.003611365237060557
NGC2976,0.16175723020951982,0.15,34896.930287370196,0.005940567913788682,3.66,0.004788427632775056
UGCA193,-0.32824276979048017,0.15,34896.930287370196,0.0008457590769045348,9.7,0.0
NGC3274,0.20175723020951986,0.15,34896.930287370196,0.001249638374538283,7.98,0.0011693510507650826
NGC3621,1.27175723020952,0.15,34896.930287370196,0.0018049034590004827,6.64,0.032704747603207275
PGC4310323,-1.61824276979048,0.19,34896.930287370196,0.0014492847420680675,7.41,0.0
NGC4144,0.3617572302095199,0.15,34896.930287370196,0.0016762997960053942,6.89,0.0028229026006522913
NGC4204,0.19175723020951985,0.15,34896.930287370196,0.0012433979929054324,8.0,0.001121645936262064
NGC4242,0.30175723020951994,0.15,34896.930287370196,0.0012750756536764568,7.9,0.0017563070395399743
NGC4288,0.03175723020951993,0.15,34896.930287370196,0.0012280000238562966,8.05,0.0005559669217801482
NGC4455,0.12175723020951978,0.15,34896.930287370196,0.0011277986330208004,8.4,0.0007655162449054791
NGC4490,1.27175723020952,0.15,34896.930287370196,0.0010023853895728412,8.91,0.01816316601513788
NGC4517,0.6917572302095198,0.19,34896.930287370196,0.001138616783411948,8.36,0.004904210954754295
NGC4631,1.37175723020952,0.15,34896.930287370196,0.001473043112516964,7.35,0.03381998987873209
NGC4700,-0.038242769790480136,0.15,34896.930287370196,0.0014932908903349162,7.3,0.00043322134098055577
NGC5023,0.12175723020951978,0.15,34896.930287370196,0.0021740993523925323,6.05,0.0014757141244595479
PGC725719,-1.48824276979048,0.19,34896.930287370196,0.0023252968528292115,5.85,0.0
NGC5229,-0.18824276979048005,0.15,34896.930287370196,0.0011277986330208004,8.4,0.0
NGC5585,0.2717572302095199,0.15,34896.930287370196,0.0024492912140950344,5.7,0.003042017105520638
ESO273-014,0.34175723020951987,0.34,34896.930287370196,0.0008119321655540013,9.9,0.0013141580170399222
ESO274-001,-0.07824276979048017,0.19,34896.930287370196,0.010223079295737165,2.79,0.0021133916500956
IC5052,0.2717572302095199,0.15,34896.930287370196,0.0026306602163949644,5.5,0.0032672772151525796
ESO347-017,-0.38824276979048,0.15,34896.930287370196,0.001377726307928457,7.6,0.0
IC5332,0.7017572302095199,0.15,34896.930287370196,0.0013079794797164312,7.8,0.005791357363485889
NGC0045,0.6817572302095198,0.22,34896.930287370196,0.0018049034590004827,6.64,0.007587207909242803
NGC0055,0.9017572302095198,0.22,34896.930287370196,0.01787414288671586,2.11,0.13201400938130584
NGC0625,-0.18824276979048005,0.22,34896.930287370196,0.004924226599957161,4.02,0.0
IC1727,0.3617572302095199,0.22,34896.930287370196,0.0014337637321913007,7.45,0.0024209542011547494
NGC0784,-0.2582427697904801,0.22,34896.930287370196,0.002759570950620479,5.37,0.0
UGC01807,-0.6982427697904801,0.22,34896.930287370196,0.0008037925461068931,9.95,0.0
DDO025,-0.18824276979048005,0.29,34896.930287370196,0.0008725360768174958,9.55,0.0
DDO024,-0.048242769790480144,0.55,34896.930287370196,0.0008037925461068931,9.95,0.0002783890906345115
ESO154-023,0.011757230209519909,0.22,34896.930287370196,0.002317367457569327,5.86,0.0009743450912089006
NGC1156,0.6917572302095198,0.22,34896.930287370196,0.0013079794797164312,7.8,0.0056421874685974515
ESO300-014,0.0017572302095199,0.22,34896.930287370196,0.0008285867507907919,9.8,0.00032911159044996663
NGC1311,-0.5082427697904801,0.22,34896.930287370196,0.002583474443501264,5.55,0.0
UGC02716,-0.9582427697904803,0.22,34896.930287370196,0.0018834904507916608,6.5,0.0
IC1959,-0.17824276979048004,0.22,34896.930287370196,0.0020768677278206198,6.19,0.0
NGC1569,0.8417572302095199,0.22,34896.930287370196,0.0078200363150861,3.19,0.04990718830649411
UGCA105,0.051757230209519944,0.22,34896.930287370196,0.006924536990275726,3.39,0.003567616152785352
UGC03303,0.011757230209519909,0.29,34896.930287370196,0.001560966966118755,7.14,0.0006745396073040125
NGC2188,0.41175723020951993,0.29,34896.930287370196,0.0011304886705460935,8.39,0.0022290998846666637
WHI B0619-07,-0.018242769790480118,0.29,34896.930287370196,0.0011277986330208004,8.4,0.0004103079778872845
CGMW1-260,0.1317572302095198,0.29,34896.930287370196,0.000682248555778015,10.8,0.0005118039967880598
IC2171,0.08175723020951997,0.29,34896.930287370196,0.0008119321655540013,9.9,0.0004953883204789042
UGC03600,-1.0882427697904802,0.22,34896.930287370196,0.0007663757743785415,10.19,0.0
ESO558-011,-0.22824276979048008,0.29,34896.930287370196,0.0011277986330208004,8.4,0.0
DDO047,-0.3482427697904802,0.22,34896.930287370196,0.0011921915049678373,8.17,0.0
DDO062,-0.3582427697904802,0.22,34896.930287370196,0.0006747307227254263,10.86,0.0
MCG +09-16-010,-1.4982427697904803,0.22,34896.930287370196,0.001473043112516964,7.35,0.0
LV J0926+3343,-1.55824276979048,0.22,34896.930287370196,0.00075009399138418,10.3,0.0
NGC3037,-0.21824276979048007,0.22,34896.930287370196,0.0012128863213831378,8.1,0.0
MESSIER082,0.9817572302095199,0.22,34896.930287370196,0.006106266184724463,3.61,0.054845454666988244
PGC28789,-1.53824276979048,0.29,34896.930287370196,0.0015875361395581505,7.08,0.0
NGC3109,-0.5162156911722269,0.22,27849.30134400088,0.04431803939961443,1.34,0.0
UGC05427,-0.9682427697904801,0.22,34896.930287370196,0.0013456665479452934,7.69,0.0
PGC30114,-0.9882427697904801,0.29,34896.930287370196,0.0012280000238562966,8.05,0.0
NGC3239,0.7817572302095199,0.22,34896.930287370196,0.0012750756536764568,7.9,0.006947424101796127
IC2574,0.32175723020951985,0.22,34896.930287370196,0.005152346181972539,3.93,0.007663165039004067
ESO501-023,-0.1082427697904802,0.29,34896.930287370196,0.0016240300315499526,7.0,0.00025211742221897956
LeG03,-1.69824276979048,0.55,34896.930287370196,0.0007357384573404925,10.4,0.0
NGC3299,-0.3382427697904802,0.22,34896.930287370196,0.0007357384573404925,10.4,0.0
UGC05812,-1.2082427697904803,0.29,34896.930287370196,0.0007357384573404925,10.4,0.0
FS04,-1.48824276979048,0.29,34896.930287370196,0.0007357384573404925,10.4,0.0
DDO084,0.011757230209519909,0.22,34896.930287370196,0.0012098970771185302,8.11,0.0005087053734649977
ESO318-013,-1.0482427697904801,0.29,34896.930287370196,0.001661796909893992,6.92,0.0
NGC3432,1.08175723020952,0.22,34896.930287370196,0.0009401875182649774,9.2,0.010795641086904867
LV J1203+3257,-2.7482427697904805,0.29,34896.930287370196,0.0013960347624393259,7.55,0.0
KUG 1202+286,-1.4182427697904803,0.29,34896.930287370196,0.00154362302329179,7.18,0.0
MAPS1206+31,-1.94824276979048,0.29,34896.930287370196,0.001441492902730513,7.43,0.0
LV J1207+3133,-2.6182427697904798,0.29,34896.930287370196,0.0014892080736795476,7.31,0.0
UGC7257,-0.2482427697904801,0.22,34896.930287370196,0.0010276016470292827,8.8,0.0
NGC4214,0.2717572302095199,0.22,34896.930287370196,0.009594120315628335,2.88,0.012104372814373108
NGC4236,0.7317572302095199,0.22,34896.930287370196,0.004091786423658233,4.41,0.019591997969654874
NGC4248,-0.8582427697904802,0.22,34896.930287370196,0.0014532043744694607,7.4,0.0
LV J1218+4655,-2.18824276979048,0.22,34896.930287370196,0.0013562276575944288,7.66,0.0
NGC4395,0.6117572302095199,0.22,34896.930287370196,0.003512175673767199,4.76,0.01229925934383737
DDO123,-0.44824276979048006,0.55,34896.930287370196,0.0007217911251333121,10.5,0.0
NGC4449,0.9917572302095199,0.22,34896.930287370196,0.004364498875436584,4.27,0.04044785954652966
DDO129,-0.17824276979048004,0.22,34896.930287370196,0.001004639206488419,8.9,0.0
NGC4485,0.4717572302095199,0.22,34896.930287370196,0.0010023853895728412,8.91,0.0023634358400851404
UGC07690,-0.14824276979048,0.22,34896.930287370196,0.0010023853895728412,8.91,5.464093223939941e-05
UGC7719,-0.64824276979048,0.22,34896.930287370196,0.0009401875182649774,9.2,0.0
NGC4534,0.2817572302095199,0.22,34896.930287370196,0.0008285867507907919,9.8,0.0010825532690187762
NGC4605,0.5417572302095199,0.22,34896.930287370196,0.002583474443501264,5.55,0.0074661509865260834
NGC4597,0.5017572302095199,0.22,34896.930287370196,0.0007800948097828416,10.1,0.00200757573272361
NGC4656,0.9517572302095199,0.22,34896.930287370196,0.00272899422311206,5.4,0.022804463492353495
IC3718,-1.6882427697904803,0.29,34896.930287370196,0.0017209660801459272,6.8,0.0
KK164,-1.46824276979048,0.29,34896.930287370196,0.0017674416933586162,6.71,0.0
DDO148,-0.9382427697904803,0.29,34896.930287370196,0.0009824379203203417,9.0,0.0
MCG-02-33-075,-0.5982427697904802,0.55,34896.930287370196,0.0010513604379171315,8.7,0.0
DDO161,0.1517572302095198,0.22,34896.930287370196,0.0014932908903349162,7.3,0.0011789161665893037
IC4182,-0.28824276979048014,0.22,34896.930287370196,0.004205441751668526,4.35,0.0
UGC08313,-0.4782427697904801,0.22,34896.930287370196,0.0009737630142575243,9.04,0.0
ESO324-024,-0.6982427697904801,0.22,34896.930287370196,0.005569375965534817,3.78,0.0
NGC5204,0.09175723020951998,0.22,34896.930287370196,0.003777154634065135,4.59,0.002356543554117859
ESO270-017,0.5417572302095199,0.29,34896.930287370196,0.0016474814253081655,6.95,0.004749463727514478
UGC08647,-1.50824276979048,0.29,34896.930287370196,0.0010759528332334731,8.6,0.0
NGC5253,0.2817572302095199,0.22,34896.930287370196,0.0067247052077092076,3.44,0.008785865328941598
NGC5264,-0.65824276979048,0.22,34896.930287370196,0.003468319591788201,4.79,0.0
ESO383-087,-0.2582427697904801,0.22,34896.930287370196,0.0078200363150861,3.19,0.0
HolmIV,-0.43824276979048005,0.29,34896.930287370196,0.001518144126132209,7.24,0.0
NGC5474,0.3917572302095199,0.22,34896.930287370196,0.0016333501273788323,6.98,0.0030206924899245677
DDO194,-1.6682427697904803,0.22,34896.930287370196,0.002357424926041447,5.81,0.0
IC4710,0.32175723020951985,0.22,34896.930287370196,0.0014610914936352493,7.38,0.002173104224243982
IC4951,-0.08824276979048018,0.22,34896.930287370196,0.0008285867507907919,9.8,0.0001548309886216612
UGC12588,-0.08824276979048018,0.29,34896.930287370196,0.001119785879470001,8.43,0.0002223691887664407
DDO217,0.10175723020951999,0.22,34896.930287370196,0.0010885738729311263,8.55,0.0007079754871381462
UGCA442,-0.92824276979048,0.22,34896.930287370196,0.00416703609203314,4.37,0.0
WLM,-1.7579731365168527,0.22,14895.560821329043,0.08285867507907922,0.98,0.0
ESO409-015,-0.5482427697904801,0.22,34896.930287370196,0.0010489476780973829,8.71,0.0
SMC,-2.9141227871345556,0.29,55.8350884597923,22.104853207207686,0.06,0.0
UGC00685,-1.1682427697904803,0.22,34896.930287370196,0.0034395369809928074,4.81,0.0
UGC01056,-0.6282427697904802,0.22,34896.930287370196,0.0007648738133981901,10.2,0.0
UGC01104,-0.7282427697904801,0.22,34896.930287370196,0.0013960347624393259,7.55,0.0
AGC112454,-1.8782427697904802,0.55,34896.930287370196,0.0007648738133981901,10.2,0.0
AGC112503,-2.09824276979048,0.55,34896.930287370196,0.0007648738133981901,10.2,0.0
ESO245-005,-0.3382427697904802,0.22,34896.930287370196,0.00381028741080626,4.57,0.0
UGC01561,-0.7382427697904801,0.22,34896.930287370196,0.0009401875182649774,9.2,0.0
AGC122226,-1.1682427697904803,0.29,34896.930287370196,0.0010860319616607845,8.56,0.0
[KK2000] 08,-2.0482427697904804,0.29,34896.930287370196,0.0008285867507907919,9.8,0.0
UGC02773,0.2617572302095199,0.29,34896.930287370196,0.00272899422311206,5.4,0.003351612275382887
ESO483-013,-0.6282427697904802,0.22,34896.930287370196,0.0014532043744694607,7.4,0.0
NGC1705,0.11175723020952,0.22,34896.930287370196,0.002423711324493044,5.73,0.0016414887761953961
ESO486-021,-0.2482427697904801,0.22,34896.930287370196,0.0007957747154594767,10.0,0.0
NGC1800,-0.06824276979048016,0.22,34896.930287370196,0.0012433979929054324,8.0,0.00028644245015013216
HIPASS J0517-32,-1.34824276979048,0.29,34896.930287370196,0.0012433979929054324,8.0,0.0
LMC,-2.302485279229805,0.29,38.774366985966886,31.830988618379067,0.05,0.0
ESO553-046,-0.39824276979048,0.22,34896.930287370196,0.0017727215759845768,6.7,0.0
KK49,-0.06824276979048016,0.29,34896.930287370196,0.00300037596553672,5.15,0.0007546457544787596
ESO364-029,-0.05824276979048015,0.29,34896.930287370196,0.0009737630142575243,9.04,0.00026668873622049473
HIPASS J0607-34,-0.40824276979048,0.29,34896.930287370196,0.000856319962056736,9.64,0.0
KKSG9,-0.5482427697904801,0.29,34896.930287370196,0.0007957747154594767,10.0,0.0
ESO059-001,-0.9182427697904803,0.29,34896.930287370196,0.003712172541083257,4.63,0.0
CGCG 262-028,-0.3582427697904802,0.22,34896.930287370196,0.0008285867507907919,9.8,0.0
HolmII,0.11175723020952,0.22,34896.930287370196,0.006608930523959809,3.47,0.004475980768874904
ESO006-001,-1.3582427697904802,0.55,34896.930287370196,0.0017727215759845768,6.7,0.0
KUG 0821+321,-1.80824276979048,0.55,34896.930287370196,0.0011635341028958808,8.27,0.0
CGMW2-3473,-0.7982427697904801,0.55,34896.930287370196,0.0014532043744694607,7.4,0.0
LV J0831+4104,-2.43824276979048,0.29,34896.930287370196,0.0012750756536764568,7.9,0.0
ESO495-021,0.9217572302095198,0.29,34896.930287370196,0.0011720218615377815,8.24,0.009084732251680494
LV J0843+4025,-2.23824276979048,0.29,34896.930287370196,0.0013079794797164312,7.8,0.0
ESO496-010,-1.0282427697904801,0.29,34896.930287370196,0.0010784594202310086,8.59,0.0
AGC182595,-1.8982427697904802,0.22,34896.930287370196,0.0011092343634655777,8.47,0.0
LV J0859+3923,-2.0082427697904803,0.29,34896.930287370196,0.0009006051555675381,9.4,0.0
KSP-DW11,-2.0882427697904804,0.55,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW16,-2.64824276979048,0.55,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW18,-2.9582427697904805,0.29,34896.930287370196,0.0008252150889737026,9.82,0.0
AGC198507,-2.4582427697904805,0.29,34896.930287370196,0.001004639206488419,8.9,0.0
UGC04879,-2.806984153589029,0.22,29110.243758384513,0.04239835449195357,1.37,0.0
UGC04998,-1.38824276979048,0.22,34896.930287370196,0.0011720218615377815,8.24,0.0
NGC2915,-0.09824276979048019,0.22,34896.930287370196,0.004323899106500599,4.29,0.0007135147888848988
LV J0935-1348,-1.67824276979048,0.29,34896.930287370196,0.0009694685850273094,9.06,0.0
KUG 0937+480,-1.84824276979048,0.22,34896.930287370196,0.0012815563327119302,7.88,0.0
LV J0944-2254,-2.01824276979048,0.55,34896.930287370196,0.0021740993523925323,6.05,0.0
IC0559,-0.86824276979048,0.22,34896.930287370196,0.0009006051555675381,9.4,0.0
LV J0956-0929,-1.6282427697904802,0.22,34896.930287370196,0.0009044497836656004,9.38,0.0
PGC154449,-1.42824276979048,0.29,34896.930287370196,0.0008457590769045348,9.7,0.0
[CKT2009]d0958+66,-2.72824276979048,0.22,34896.930287370196,0.005453350480109349,3.82,0.0
LV J1000+5022,-1.7482427697904803,0.29,34896.930287370196,0.0012527761972193038,7.97,0.0
NGC3077,0.0017572302095199,0.22,34896.930287370196,0.005368694319173395,3.85,0.002132425511675817
UGC05456,-0.07824276979048017,0.22,34896.930287370196,0.0007190492809816146,10.52,0.00015002485031151232
AGC208477,-2.5882427697904804,0.29,34896.930287370196,0.001661796909893992,6.92,0.0
UGC05497,-2.34824276979048,0.29,34896.930287370196,0.005719689751665553,3.73,0.0
LV J1017+2922,-2.15824276979048,0.55,34896.930287370196,0.0029316673437670675,5.21,0.0
UGC05571,-1.4182427697904803,0.29,34896.930287370196,0.0011720218615377815,8.24,0.0
AGC749315,-2.47824276979048,0.22,34896.930287370196,0.0006576650540987411,11.0,0.0
DDO082,-1.3982427697904802,0.22,34896.930287370196,0.005152346181972539,3.93,0.0
AGC205156,-2.48824276979048,0.29,34896.930287370196,0.0007315121082608677,10.43,0.0
PGC2277751,-2.3282427697904797,0.29,34896.930287370196,0.0015139590306006692,7.25,0.0
KUG 1033+366B,-1.7482427697904803,0.22,34896.930287370196,0.0012128863213831378,8.1,0.0
AGC205165,-1.6482427697904802,0.29,34896.930287370196,0.0007357384573404925,10.4,0.0
AGC200499,-0.6282427697904802,0.29,34896.930287370196,0.0007357384573404925,10.4,0.0
UGC05797,-0.8382427697904802,0.22,34896.930287370196,0.0007329168359417669,10.42,0.0
DDO088,-0.9482427697904801,0.22,34896.930287370196,0.0013317758894705975,7.73,0.0
MRK1265,-1.6682427697904803,0.29,34896.930287370196,0.0014851419784471704,7.32,0.0
UGC06014,-0.9182427697904803,0.29,34896.930287370196,0.0007357384573404925,10.4,0.0
MRK0036,-0.5882427697904802,0.22,34896.930287370196,0.0012372042391830223,8.02,0.0
DDO092,-0.63824276979048,0.22,34896.930287370196,0.0008119321655540013,9.9,0.0
AGC740666,-1.9782427697904803,0.55,34896.930287370196,0.001314712953686991,7.78,0.0
AGC215354,-2.48824276979048,0.29,34896.930287370196,0.0007329168359417669,10.42,0.0
PGC034671,-1.84824276979048,0.29,34896.930287370196,0.0008119321655540013,9.9,0.0
IC2787,-1.0882427697904802,0.55,34896.930287370196,0.00075009399138418,10.3,0.0
IC2791,-2.14824276979048,0.29,34896.930287370196,0.00075009399138418,10.3,0.0
NGC3738,-0.13824276979048,0.22,34896.930287370196,0.0028329466552491165,5.3,0.00021761653283313025
NGC3741,-1.32824276979048,0.22,34896.930287370196,0.007675000149101853,3.22,0.0
LV J1149+1715,-3.3382427697904804,0.29,34896.930287370196,0.001574167473674638,7.11,0.0
PGC3401153,-2.2582427697904803,0.29,34896.930287370196,0.0013113397338997805,7.79,0.0
ESO572-034,-0.28824276979048014,0.55,34896.930287370196,0.0007190492809816146,10.52,0.0
NGC4068,-0.6282427697904802,0.22,34896.930287370196,0.004129154142306634,4.39,0.0
MCG +06-27-017,-2.01824276979048,0.22,34896.930287370196,0.003383036307618139,4.85,0.0
NGC4163,-1.5482427697904801,0.22,34896.930287370196,0.008901183604875523,2.99,0.0
NGC4190,-1.23824276979048,0.22,34896.930287370196,0.009936129998619996,2.83,0.0
IC3077,-1.9182427697904803,0.22,34896.930287370196,0.0009609645157100311,9.1,0.0
LV J1217+3231,-2.9582427697904805,0.29,34896.930287370196,0.00226298017471819,5.93,0.0
IC3104,-0.9882427697904801,0.29,34896.930287370196,0.014287825256023354,2.36,0.0
PGC039646,-2.0782427697904797,0.22,34896.930287370196,0.00300037596553672,5.15,0.0
VCC0429,-2.2882427697904797,0.29,34896.930287370196,0.0015786048709769429,7.1,0.0
KUG 1218+387,-1.2982427697904801,0.22,34896.930287370196,0.0012341247027561292,8.03,0.0
DDO120,-1.67824276979048,0.22,34896.930287370196,0.0015015070557969233,7.28,0.0
KKSG27,-2.0482427697904804,0.29,34896.930287370196,0.0018049034590004827,6.64,0.0
UGC07485,-1.4582427697904803,0.29,34896.930287370196,0.0012622609042939753,7.94,0.0
VCC0841,-1.86824276979048,0.29,34896.930287370196,0.0012750756536764568,7.9,0.0
SBS 1224+533,-1.82824276979048,0.29,34896.930287370196,0.0027802418218516095,5.35,0.0
DDO125,-1.4382427697904803,0.22,34896.930287370196,0.011681782643523682,2.61,0.0
UGC07584,-1.21824276979048,0.22,34896.930287370196,0.0009401875182649774,9.2,0.0
UGC07639,-1.25824276979048,0.22,34896.930287370196,0.001560966966118755,7.14,0.0
UGC07642,-0.9582427697904803,0.22,34896.930287370196,0.0007957747154594767,10.0,0.0
KK151,-1.63824276979048,0.22,34896.930287370196,0.0018491939216321127,6.56,0.0
CGCG 014-054,-1.32824276979048,0.29,34896.930287370196,0.0008634708284065503,9.6,0.0
UGC07678,-0.5082427697904801,0.22,34896.930287370196,0.0009652025018187292,9.08,0.0
AGC229089,-1.84824276979048,0.29,34896.930287370196,0.0017569524483075194,6.73,0.0
NGC4509,-0.1082427697904802,0.22,34896.930287370196,0.0007800948097828416,10.1,0.00011163094169973224
PGC041749,-1.2982427697904801,0.29,34896.930287370196,0.0011720218615377815,8.24,0.0
UGC7751,-1.57824276979048,0.29,34896.930287370196,0.0012750756536764568,7.9,0.0
VCC1675,-1.42824276979048,0.29,34896.930287370196,0.001414710605261292,7.5,0.0
IC3583,-0.2582427697904801,0.22,34896.930287370196,0.0008798914590535357,9.51,0.0
IC3591,-0.2682427697904801,0.22,34896.930287370196,0.0008285867507907919,9.8,0.0
AGC220847,-1.51824276979048,0.29,34896.930287370196,0.0009442886585162838,9.18,0.0
VCC1713,-1.67824276979048,0.29,34896.930287370196,0.0015350592505005336,7.2,0.0
VCC1725,-0.6182427697904802,0.29,34896.930287370196,0.0011014182912933933,8.5,0.0
AGC224291,-1.88824276979048,0.29,34896.930287370196,0.00116072533119133,8.28,0.0
UGCA294,-0.5882427697904802,0.29,34896.930287370196,0.0008119321655540013,9.9,0.0
VCC2033,-1.05824276979048,0.29,34896.930287370196,0.0008285867507907919,9.8,0.0
